B0000017AV,"[5, 5]"
B0000017WZ,"[5, 5, 5, 4]"
B0000017X1,"[5]"
B00000181W,"[4, 1]"
B000001886,"[5, 5, 5, 5, 5]"
B0000018IC,"[4]"
B0000018II,"[5]"
B0000018TZ,"[4]"
B00000190Z,"[5]"
B0000019BS,"[5]"
B0000019NP,"[4, 3]"
B0000019RX,"[5, 5, 5, 4, 1, 2, 5]"
B000001A22,"[4]"
B000001A5T,"[5, 5, 5]"
B000001ATH,"[5, 5, 5]"
B000001B19,"[5, 5]"
B000001BHQ,"[5, 5]"
B000001BKM,"[5, 5]"
B000001C0E,"[5, 3, 4]"
B000001C3S,"[1, 5, 5, 2]"
B000001C6Y,"[4, 4, 4, 5, 5, 5]"
B000001CCY,"[3, 5]"
B000001CYR,"[4]"
B000001D84,"[3]"
B000001DDT,"[5]"
B000001DE0,"[5]"
B000001DET,"[5]"
B000001DF4,"[5, 5]"
B000001DIN,"[5, 4, 4]"
B000001G67,"[5, 4, 1, 5, 5, 5]"
B000001G6F,"[5, 5, 5, 5, 5, 5, 5, 3, 4, 5]"
B000001G87,"[4, 5, 5, 5, 5]"
B000001G9R,"[5, 5, 4, 5, 5, 5]"
B000001GB5,"[5, 5, 3, 4]"
B000001GEX,"[3, 4, 5, 3, 4, 5]"
B000001GF3,"[5]"
B000001GGB,"[5, 5, 5, 5, 3]"
B000001GGS,"[5, 5, 5, 5]"
B000001GHH,"[5, 5, 5, 5]"
B000001GI2,"[5, 5]"
B000001GIK,"[5, 5, 4, 5, 5, 5]"
B000001GMX,"[4, 5, 5, 2, 3]"
B000001GN8,"[5, 5, 4]"
B000001GRI,"[5]"
B000001IEW,"[5, 5]"
B000001IGG,"[5, 5, 5, 5, 5]"
B000001IY0,"[5, 5, 5, 5, 2]"
B000001IZ0,"[5]"
B000001K4I,"[4, 4, 4]"
B000001K5M,"[4, 4, 4]"
B000001K5R,"[4, 5, 5]"
B000001K5S,"[5, 1, 4]"
B000001K73,"[4, 4, 5]"
B000001KCG,"[3]"
B000001KCH,"[4, 5, 2, 4]"
B000001LZG,"[5, 5]"
B000001MDC,"[4]"
B000001O9M,"[5, 2, 5]"
B000001O9U,"[4]"
B000001OJ0,"[5, 5, 5, 5, 5]"
B000001PJH,"[5, 5, 5]"
B000001Q3J,"[3, 3, 4, 4]"
B000001Q6U,"[5, 5]"
B000001Q87,"[5]"
B000001Q8D,"[3]"
B000001Q8P,"[5, 5, 5]"
B000001Q9T,"[4]"
B000001QA4,"[5]"
B000001QIU,"[4, 4, 5, 5, 5, 4, 5, 5]"
B000001QJS,"[5, 4, 5, 5, 2, 5, 5, 5, 5, 4, 1]"
B000001QXB,"[1, 5]"
B000001QZJ,"[5, 5]"
B000001R01,"[4, 5, 4, 1, 4, 4]"
B000001RPE,"[5, 5, 1, 4, 4, 3]"
B000001RRK,"[5]"
B000001RTB,"[5]"
B000001RUJ,"[5]"
B000001RV3,"[5, 4, 5, 5]"
B000001RVG,"[3]"
B000001RVK,"[5]"
B000001RVT,"[5, 5, 5]"
B000001RWV,"[5]"
B000001RWW,"[5, 5]"
B000001RXG,"[5, 5]"
B000001RXQ,"[5, 4, 5, 5]"
B000001RZC,"[5, 5]"
B000001S00,"[5, 5, 5]"
B000001S1N,"[5, 4]"
B000001S31,"[5, 5, 5]"
B000001S9I,"[5, 5]"
B000001SGY,"[5]"
B000001TB5,"[5]"
B000001TR7,"[5]"
B000001U0P,"[3, 5, 5, 5, 5]"
B000001ULZ,"[5]"
B000001UM0,"[5]"
B000001UPQ,"[3, 5, 3]"
B000001UQK,"[4]"
B000001USP,"[5]"
B000001UZS,"[4]"
B000001V64,"[5]"
B000001XI2,"[5]"
B000001XML,"[5]"
B000001XT0,"[5]"
B000001XV5,"[5, 5]"
B000001XWE,"[5, 1, 4, 5]"
B000001XX9,"[4, 2]"
B000001XXQ,"[4]"
B000001XYH,"[5, 5, 1]"
B000001XZI,"[5, 5]"
B000001YKY,"[4]"
B000001Z51,"[4, 4, 5, 5]"
B000001ZHB,"[5, 5]"
B000001ZHU,"[5]"
B000001ZKK,"[5]"
B000001ZL9,"[1, 1]"
B000001ZM5,"[5, 5, 5, 5, 4, 5, 5]"
B000001ZON,"[5, 5, 5]"
B000001ZP0,"[5, 5]"
B000001ZRI,"[4, 4]"
B000001ZYV,"[5, 5, 5, 5, 4, 5, 5, 4, 5]"
B00000203X,"[1, 5, 5, 5]"
B0000020BU,"[5]"
B0000020OF,"[5]"
B0000020T0,"[4, 3]"
B0000021G0,"[4]"
B0000021G2,"[5, 5, 5, 5, 5, 5]"
B0000021GO,"[4, 5]"
B0000021GP,"[5]"
B0000021HU,"[5]"
B0000021HV,"[4]"
B0000021I5,"[5, 3]"
B000002299,"[5, 5]"
B00000229E,"[1, 4]"
B00000229M,"[5]"
B0000022A8,"[5, 5]"
B0000022BJ,"[5, 5]"
B0000023HW,"[5, 5]"
B0000023MN,"[5, 5, 5]"
B0000023N8,"[5, 5]"
B0000023NE,"[5]"
B0000023OO,"[5]"
B0000023PL,"[5]"
B0000023Q3,"[5, 5]"
B0000023Q4,"[5]"
B0000023Q5,"[5]"
B0000023R1,"[5, 5]"
B0000023RF,"[5]"
B0000023RI,"[5]"
B0000023S0,"[5, 5, 5]"
B00000241E,"[5]"
B00000243D,"[5, 5]"
B0000024D2,"[5, 5]"
B0000025PT,"[5]"
B0000026PV,"[5, 4, 3, 3]"
B00000275T,"[5, 5, 5, 5, 4]"
B0000027J6,"[4]"
B0000028XL,"[1, 5, 4, 5, 5]"
B00000296V,"[5, 3, 4, 5, 5, 3, 4]"
B0000029UW,"[5, 4, 5, 4, 5, 4, 4]"
B000002A4A,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 4, 5, 5]"
B000002A8J,"[5, 5, 2, 5, 1]"
B000002A8P,"[5]"
B000002A93,"[5, 4, 5]"
B000002A9C,"[3]"
B000002APP,"[5, 5, 5]"
B000002AUF,"[4, 4, 2, 4]"
B000002AVQ,"[4, 5]"
B000002DHM,"[5, 4, 5, 5, 5]"
B000002DLJ,"[5, 5]"
B000002DOM,"[5, 5]"
B000002DR5,"[5, 5, 5, 5]"
B000002DUV,"[4]"
B000002G36,"[5, 5, 5]"
B000002GBS,"[5, 3, 3, 5, 4]"
B000002GR2,"[4, 3, 5]"
B000002GRS,"[5, 5]"
B000002GRT,"[5, 5, 5]"
B000002GVG,"[3]"
B000002HT5,"[3]"
B000002IK0,"[5, 5, 5]"
B000002K41,"[4]"
B000002LB7,"[5, 5, 5, 2, 2, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 1, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 1, 2, 5, 5, 5, 4, 4, 5, 5, 5, 2, 5, 5, 5, 4]"
B000002MS7,"[4]"
B000002NNX,"[2, 5, 4]"
B000002NP8,"[4]"
B000002NQW,"[3, 5]"
B000002NRP,"[3]"
B000002NTM,"[5]"
B000002NTO,"[5, 5, 5]"
B000002NTZ,"[4]"
B000002NU9,"[5]"
B000002R2A,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5]"
B000002RZ4,"[5, 5, 5]"
B000002S4P,"[4, 4, 4, 2, 5, 4]"
B000002SDI,"[5, 5, 5]"
B000002SMB,"[5, 5, 5, 4, 4]"
B000002SO0,"[5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 3, 3, 1, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5]"
B000002T5Q,"[5]"
B000002XZ6,"[4]"
B000002ZE7,"[5]"
B000002ZEV,"[5, 5, 5, 5, 5]"
B000002ZFR,"[1, 5, 5, 4]"
B000002ZLE,"[4, 5]"
B000002ZMY,"[4, 3, 4]"
B000002ZNH,"[5, 5, 5]"
B000002ZSM,"[5]"
B000002ZXE,"[5]"
B000002ZYN,"[5, 5]"
B000002ZZ2,"[5, 5, 5]"
B00000300R,"[4, 4]"
B000003033,"[4]"
B00000303S,"[5, 5, 5, 5]"
B00000304F,"[5]"
B00000304M,"[4, 5]"
B000003051,"[5, 5]"
B00000306Y,"[5]"
B000003080,"[3]"
B0000030AY,"[5, 5, 5, 5]"
B0000030AZ,"[5]"
B0000030B1,"[5]"
B0000030B2,"[2]"
B0000030B3,"[5]"
B0000030C6,"[2]"
B0000030FJ,"[5, 4]"
B0000030GE,"[5]"
B0000030HL,"[5, 5]"
B0000030JP,"[4]"
B0000030JY,"[3, 4]"
B0000030PV,"[5]"
B0000030QX,"[5, 4]"
B0000030S9,"[4]"
B0000030V7,"[5, 5, 3, 5, 5]"
B0000031FZ,"[5]"
B0000031LC,"[4]"
B0000031LX,"[4, 5]"
B0000034LX,"[4, 5, 5]"
B0000034NJ,"[5, 2, 5, 5]"
B0000034SJ,"[4]"
B0000034Z7,"[5]"
B000003548,"[5]"
B0000035OJ,"[1, 5, 4, 5, 4]"
B0000035PH,"[4]"
B0000035PN,"[2]"
B0000035V9,"[4]"
B0000035VC,"[5]"
B0000035VL,"[5, 5]"
B0000035VZ,"[5]"
B0000035XL,"[5]"
B0000035Y6,"[5, 5]"
B00000365K,"[5]"
B00000371D,"[5, 5]"
B00000371T,"[5, 5]"
B00000376W,"[5, 5]"
B00000377Z,"[5]"
B00000378G,"[3]"
B000003794,"[5, 5, 5, 5]"
B00000379F,"[4, 3]"
B00000379H,"[5]"
B0000037B4,"[5, 5, 2]"
B0000037B9,"[1, 5, 1, 1]"
B0000037BZ,"[5, 5]"
B0000037DG,"[5, 5]"
B0000037DT,"[5, 5]"
B0000037F7,"[5, 5]"
B0000037FJ,"[5, 5, 5]"
B0000037GV,"[5, 5]"
B0000037HL,"[5, 2]"
B0000037IJ,"[5, 5]"
B0000037IW,"[4]"
B0000037JJ,"[5, 4]"
B0000037K8,"[5, 5]"
B0000037LC,"[1, 5, 5]"
B0000037LJ,"[5]"
B0000038K9,"[5]"
B0000038KN,"[5, 5, 5]"
B0000038KU,"[5]"
B0000038KY,"[5, 5]"
B0000038L8,"[5, 4]"
B0000039XV,"[5]"
B0000039Y4,"[5, 4, 4, 5, 5, 5]"
B000003A4S,"[5, 5]"
B000003B9T,"[3]"
B000003BAT,"[5, 5, 5]"
B000003BAZ,"[3]"
B000003BB3,"[5, 5, 5]"
B000003BBO,"[4, 5]"
B000003BBT,"[5, 5]"
B000003BCB,"[5]"
B000003BLU,"[5]"
B000003CAL,"[5, 4, 5, 5, 5]"
B000003CAU,"[5]"
B000003CG4,"[4, 5]"
B000003CYI,"[5, 5]"
B000003D08,"[5, 5]"
B000003D1U,"[5, 5, 5]"
B000003D26,"[3, 5]"
B000003D9I,"[5, 4]"
B000003DFX,"[5, 5]"
B000003DSA,"[3]"
B000003DVR,"[5, 5]"
B000003E6B,"[5]"
B000003E95,"[5, 4, 5, 5, 5, 5, 4, 5]"
B000003EPP,"[5]"
B000003ES0,"[3]"
B000003F4J,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 1, 5, 5]"
B000003FG2,"[5, 5, 5, 5]"
B000003FOS,"[1, 2, 5]"
B000003GEE,"[5]"
B000003GI5,"[5]"
B000003GIF,"[5]"
B000003GIN,"[5, 5, 5, 5]"
B000003GJH,"[5]"
B000003GJK,"[2, 4, 5]"
B000003GJO,"[5, 5]"
B000003H9D,"[5, 5, 5, 5]"
B000003HAL,"[5]"
B000003IBY,"[3, 1, 3, 5]"
B000003IYN,"[4, 5]"
B000003IZH,"[5]"
B000003J00,"[4]"
B000003J05,"[5, 5, 5]"
B000003J3H,"[4, 5, 5, 3]"
B000003J9W,"[5, 5, 3]"
B000003JPK,"[5]"
B000003JPP,"[5, 2]"
B000003JPV,"[1, 5, 5]"
B000003JSF,"[4, 5, 5, 5, 4, 5]"
B000003L1B,"[5, 5, 5]"
B000003LAE,"[5, 5, 5, 5, 5]"
B000003LIC,"[1, 5, 5]"
B000003LJ8,"[5]"
B000003LJG,"[4, 5, 5]"
B000003LK0,"[2]"
B000003LK4,"[5, 5, 5]"
B000003LL2,"[4]"
B000003LLE,"[5, 5]"
B000003LY7,"[5]"
B000003M6S,"[5]"
B000003NM3,"[5]"
B000003NPV,"[5]"
B000003OAN,"[5, 5]"
B000003OBB,"[3, 3, 4, 4]"
B000003ON3,"[5, 5, 5]"
B000003ONK,"[5, 5]"
B000003OPT,"[3, 4]"
B000003OZC,"[5, 5, 5, 5]"
B000003QJ4,"[5, 5]"
B000003QV7,"[5, 5, 5, 5]"
B000003S7K,"[3, 5]"
B000003SNA,"[4]"
B000003ST0,"[4, 5, 5]"
B000003TK8,"[5, 2, 4, 5, 5]"
B000003TKH,"[5, 5]"
B000003TKL,"[4, 4]"
B000003TQE,"[5, 3, 5]"
B000003UO5,"[5]"
B000003UUW,"[5]"
B000003UXS,"[5, 5, 4]"
B000003W3C,"[4, 5]"
B000003XHT,"[5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
B000003XO4,"[5]"
B000003XOD,"[4]"
B000003Y2V,"[5, 5, 5]"
B000003Y6D,"[5]"
B000003Y6F,"[5]"
B000003Y6I,"[5]"
B000003Z0O,"[5]"
B000003ZAH,"[5]"
B000003ZCD,"[5, 2, 5]"
B000003ZU5,"[5, 5]"
B000003ZZ2,"[3]"
B00000402U,"[5]"
B00000403H,"[4, 3]"
B000004189,"[5, 5]"
B000004197,"[4, 3]"
B0000041CY,"[5, 4, 5, 2, 3]"
B0000041DM,"[5]"
B0000041LB,"[5, 5, 5]"
B0000042QC,"[5]"
B00000442Y,"[5, 5]"
B000004430,"[5]"
B000004439,"[5]"
B00000443Y,"[3]"
B00000445W,"[5]"
B000004469,"[5]"
B00000446G,"[5]"
B0000044CY,"[5, 5]"
B0000044LP,"[5]"
B0000044MV,"[2, 5]"
B0000044N0,"[5, 5]"
B0000044N1,"[5, 1, 5, 5]"
B0000044TV,"[5, 5, 5, 5, 5, 5]"
B0000044V7,"[5]"
B0000044W3,"[5]"
B0000044WM,"[5, 5, 5, 5, 5]"
B0000044X5,"[3]"
B0000044XF,"[4]"
B00000451S,"[5, 5, 5, 5]"
B00000452N,"[5, 5]"
B000004536,"[5]"
B000004540,"[5]"
B0000045TQ,"[3, 5]"
B0000045VA,"[5, 5, 5, 5, 5]"
B00000463O,"[4]"
B00000465V,"[5]"
B00000465Y,"[2]"
B0000046T8,"[3, 5]"
B00000475S,"[4]"
B0000047SJ,"[5]"
B00000485H,"[5, 5]"
B00000488E,"[5, 4, 5]"
B0000049KH,"[3]"
B0000049LT,"[4, 5]"
B0000049MF,"[3]"
B0000049NM,"[5]"
B0000049OF,"[5]"
B0000049OY,"[5, 5, 4]"
B0000049P7,"[5]"
B0000049Q4,"[4]"
B0000049QQ,"[5]"
B0000049QR,"[5, 5, 5]"
B0000049RJ,"[5]"
B0000049VX,"[3]"
B0000049XD,"[4, 5]"
B000004A2R,"[5]"
B000004A3K,"[5]"
B000004A3N,"[4]"
B000004AGL,"[5]"
B000004AGO,"[4]"
B000004BE7,"[4]"
B000004BFW,"[5]"
B000004BHD,"[3]"
B000004BHP,"[5]"
B000004BI4,"[5]"
B000004BKX,"[5]"
B000004BNF,"[3, 5, 1, 5, 5, 2, 3]"
B000004CKR,"[5]"
B000004CRG,"[5]"
B0000057F6,"[5, 5, 5, 3, 5, 5]"
B0000057MU,"[5, 5]"
B0000057SV,"[2, 3]"
B0000057SZ,"[3]"
B0000057TD,"[5]"
B0000057WA,"[5]"
B0000057WN,"[5]"
B0000057XA,"[5, 5, 1, 2, 5]"
B0000057XN,"[5, 5]"
B0000057XZ,"[5]"
B0000057YJ,"[4]"
B0000057ZX,"[5]"
B0000058HD,"[4, 4, 5]"
B0000058QO,"[5, 5]"
B0000058R9,"[3, 3, 5, 1]"
B0000058RD,"[3]"
B0000058UZ,"[5, 5, 4, 5, 5, 3]"
B00000590D,"[4]"
B00000590Z,"[5, 5]"
B000005911,"[5, 5, 5]"
B00000597R,"[5, 1]"
B00000598K,"[5, 5, 5, 5, 5]"
B0000059EH,"[5]"
B0000059KY,"[5]"
B0000059UV,"[5, 5, 5, 5]"
B000005A8B,"[5]"
B000005ANZ,"[5]"
B000005AOR,"[5]"
B000005AQ0,"[4]"
B000005AQ3,"[3, 1]"
B000005AQC,"[4]"
B000005AQD,"[5]"
B000005AQI,"[5]"
B000005AQX,"[5]"
B000005ARF,"[5, 3]"
B000005B7O,"[2, 4]"
B000005BA4,"[3, 3]"
B000005BIB,"[3]"
B000005BIT,"[2, 5]"
B000005BIU,"[5, 5, 5, 5, 5]"
B000005BY3,"[3]"
B000005CMU,"[5]"
B000005CVA,"[5]"
B000005D6S,"[4]"
B000005DAJ,"[5, 5, 5]"
B000005E3O,"[5, 4]"
B000005E86,"[5, 5, 5, 5, 4, 5]"
B000005E8X,"[4]"
B000005FLD,"[5]"
B000005FNI,"[5, 5, 5]"
B000005FPC,"[5]"
B000005FZS,"[5, 5, 5, 5, 1, 1, 1]"
B000005FZV,"[3]"
B000005G3I,"[4, 5, 5]"
B000005G3R,"[5, 5, 5, 5]"
B000005G3V,"[5, 5, 5, 5]"
B000005G3Y,"[3, 5]"
B000005GGA,"[5, 5, 5, 5]"
B000005H9K,"[5, 5, 4]"
B000005HN8,"[4, 5, 5, 5, 5, 4, 5, 4, 5, 5]"
B000005ICG,"[5, 5, 5]"
B000005IMU,"[5]"
B000005L4I,"[4]"
B000005LJW,"[5]"
B000005LP2,"[5, 5]"
B000005M3P,"[3]"
B000005MJZ,"[4]"
B000005MYP,"[5]"
B000005MZ3,"[2, 2]"
B000005OMF,"[5, 5, 4, 5, 5, 1, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 1, 5, 5, 3, 1, 4, 5, 5, 5, 5, 1, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 1, 4, 5]"
B000005OQH,"[4, 4, 4, 5, 4, 4]"
B000005R0O,"[4]"
B000005R15,"[5]"
B000005R7O,"[4, 5]"
B000005RD0,"[5]"
B000005REP,"[4]"
B000005SFL,"[4]"
B000005T3D,"[5]"
B000005VTQ,"[5, 5]"
B000005VXH,"[5]"
B000005VY1,"[2, 5]"
B000005WWL,"[4]"
B000005WWN,"[5]"
B000005WWQ,"[4, 5]"
B000005X0E,"[3, 4]"
B000005XDM,"[5]"
B000005YXR,"[5, 5, 5]"
B000005Z6P,"[5, 5, 5]"
B000005Z6W,"[5]"
B000005Z6Y,"[5]"
B000005Z8M,"[5, 5, 5, 5]"
B000005ZB3,"[5, 5, 5, 5]"
B000005ZB8,"[3, 3]"
B000005ZGA,"[4]"
B000006000,"[4, 1, 5, 4, 5, 3, 4]"
B00000604R,"[5]"
B0000060C2,"[4, 5]"
B0000060H1,"[5, 5]"
B0000060H2,"[5]"
B0000060ZQ,"[3, 5, 5, 5, 4, 4, 4, 4, 3, 5, 4, 5, 2, 5, 1, 4, 4, 5, 1, 4]"
B00000614Y,"[5, 5, 5]"
B00000617U,"[5]"
B00000618D,"[4]"
B0000061JK,"[5, 5, 5]"
B0000061JS,"[4]"
B0000063DF,"[4]"
B0000063G0,"[4]"
B0000063GO,"[5, 5]"
B0000064B2,"[5, 5, 3]"
B0000064P6,"[4, 5]"
B0000064ZP,"[5]"
B0000069GK,"[5]"
B0000069H4,"[4, 5]"
B000006A7Q,"[3]"
B000006ARK,"[5]"
B000006AXT,"[1]"
B000006B8N,"[5, 2, 5, 4]"
B000006BFR,"[4, 5]"
B000006CBZ,"[5, 5, 4, 3]"
B000006H5U,"[5, 5]"
B000006J5M,"[5, 5, 5, 5, 5, 5, 4, 2, 5]"
B000006J8Q,"[5]"
B000006J99,"[4]"
B000006JHT,"[2]"
B000006KNO,"[4, 5, 4]"
B000006NBM,"[5, 5, 5]"
B000006NGF,"[5]"
B000006NLE,"[4]"
B000006NLL,"[5]"
B000006NSS,"[5]"
B000006OGV,"[5]"
B000006OJO,"[3, 3, 5, 3]"
B000006OSI,"[4]"
B000006OTV,"[4]"
B000006OXR,"[5]"
B000006PCT,"[5]"
B000006SAC,"[5, 4, 4]"
B000006SCR,"[2, 5, 3]"
B000006SME,"[5, 5, 5, 5, 5, 4]"
B000006SOL,"[4, 4, 4, 4, 4]"
B000006SPQ,"[5, 5, 5]"
B000006T7Z,"[5, 5]"
B000006U8S,"[3, 5, 4, 5, 3, 1, 2, 4, 5, 2]"
B000006UHB,"[4, 1, 5, 5]"
B000006UOH,"[3]"
B000006XMN,"[5, 5, 5, 5, 5, 5, 3]"
B000006XR9,"[5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
B000006YL8,"[5]"
B000006ZBB,"[5, 5]"
B000006ZYL,"[4]"
B0000070CV,"[5, 3]"
B0000070OQ,"[5, 4, 5, 5, 5]"
B0000070OT,"[5, 4, 5]"
B0000070YG,"[3, 4, 3, 5, 5, 5, 5, 4, 3]"
B00000714S,"[5, 3]"
B0000071IH,"[5, 5, 5, 5]"
B000007219,"[4]"
B00000721Q,"[5, 5, 5, 5]"
B0000072Q3,"[5, 5, 4]"
B0000072WV,"[2, 4, 5]"
B00000738Z,"[5, 4, 5, 4, 4]"
B0000073EV,"[4, 5]"
B0000073F2,"[5, 5]"
B0000073FA,"[5, 5]"
B0000073K0,"[3, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5]"
B0000073MN,"[1, 3]"
B0000073QF,"[5]"
B00000742X,"[5, 5, 5, 1]"
B0000074IG,"[5, 5]"
B0000074R1,"[3, 4, 1, 3, 2]"
B0000074YY,"[5, 5]"
B00000756M,"[5, 4]"
B0000075J4,"[5]"
B0000075J5,"[5, 4]"
B0000075J6,"[4]"
B00000769M,"[3]"
B0000076HL,"[4, 3, 4]"
B000007N32,"[4, 4]"
B000007NEC,"[5, 5, 5]"
B000007NEG,"[5, 5, 5, 5]"
B000007NEY,"[5, 5, 5, 5, 5]"
B000007NMD,"[5]"
B000007NQ7,"[5, 5, 4]"
B000007NUM,"[4, 3, 5, 3, 5, 5, 2, 4, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5]"
B000007NUV,"[5]"
B000007O1I,"[3]"
B000007O6Z,"[5]"
B000007O8Q,"[5]"
B000007OLS,"[4]"
B000007P3G,"[5, 5]"
B000007QB4,"[5]"
B000007RZS,"[5, 5, 5]"
B000007S3U,"[5, 5]"
B000007SS5,"[5, 5]"
B000007TOH,"[5]"
B000007TOJ,"[4, 5, 5, 5, 5]"
B000007TS1,"[5]"
B000007TS2,"[5]"
B000007TT3,"[4, 1, 4, 5, 5, 5, 3, 5, 5]"
B000007V6Y,"[2, 3]"
B000007W07,"[5]"
B000007W6R,"[5]"
B000007WA0,"[5, 5, 3, 3, 5, 5]"
B000007WAF,"[5, 5]"
B000007WBI,"[5, 5, 5, 4]"
B000007WDR,"[5, 4, 4, 5, 5, 1]"
B000007WI8,"[5]"
B000007WT8,"[5, 5, 5, 5]"
B000007WXR,"[5]"
B000007XK8,"[4]"
B000007YI7,"[5]"
B000007YT5,"[5]"
B000007ZF8,"[5, 5, 5, 5, 5, 5, 4, 4]"
B00000824Z,"[4, 5]"
B00000838U,"[5, 5, 5, 4, 5]"
B0000083NX,"[5]"
B00000842P,"[5, 5]"
B0000084G8,"[5, 5, 5, 5, 5, 5]"
B0000084IX,"[5]"
B000008528,"[4]"
B000008572,"[5, 5, 1, 4, 5, 5]"
B0000085CM,"[5, 5, 5, 2, 4]"
B0000085R8,"[4]"
B0000085V6,"[4, 4, 5]"
B00000862T,"[2]"
B00000868L,"[3]"
B0000086IZ,"[2]"
B000008752,"[4]"
B000008768,"[5, 4]"
B0000087RC,"[4]"
B00000885R,"[5, 3]"
B0000088CZ,"[2, 4, 2, 3]"
B000008970,"[5]"
B0000089EZ,"[4]"
B0000089U3,"[5, 5, 5]"
B000008B6E,"[5, 5]"
B000008B9S,"[5, 5]"
B000008BQ8,"[5, 5, 5]"
B000008C0Z,"[5]"
B000008C5B,"[4]"
B000008FKM,"[5]"
B000008IBX,"[5, 4, 4, 5, 5, 5, 1, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
B000008IY7,"[5, 4, 4]"
B000008K63,"[5, 3]"
B000008LRC,"[5]"
B000008N69,"[5, 5]"
B000008O3N,"[5, 5]"
B000008O9R,"[1]"
B000008QLH,"[3, 4]"
B000008QWV,"[5, 5]"
B000008S1L,"[3]"
B000008SAK,"[5]"
B000008SNH,"[4]"
B000008T0E,"[5, 5, 3]"
B000008T59,"[5, 5]"
B000008T78,"[5]"
B000008TI8,"[5, 5, 5, 5, 5, 5]"
B000008TW2,"[4]"
B000008TW9,"[4, 4]"
B000008U8T,"[1, 4, 3]"
B000008UC6,"[5]"
B000009CJF,"[5, 4]"
B000009COZ,"[5]"
B000009CX7,"[5]"
B000009E0S,"[3]"
B000009IFY,"[4]"
B000009J6P,"[3]"
B000009JHH,"[3]"
B000009JM1,"[5]"
B000009KFK,"[4]"
B000009KNC,"[4]"
B000009KSK,"[5]"
B000009LCF,"[5]"
B000009LIB,"[5]"
B000009LYT,"[4]"
B000009NNO,"[5, 5]"
B000009NOR,"[3, 4]"
B000009NWT,"[4, 5, 3]"
B000009OIE,"[5, 5]"
B000009OLA,"[5, 5]"
B000009OLW,"[4, 3]"
B000009OMA,"[4, 2, 3, 5, 5, 5, 4, 3, 5, 5, 3, 5, 5, 5, 4]"
B000009OMG,"[5]"
B000009OQN,"[5]"
B000009OUA,"[5, 5, 5, 5, 5, 5, 5]"
B000009PTF,"[5]"
B000009Q3G,"[5, 4, 5, 5]"
B000009QB3,"[5, 5]"
B000009QBZ,"[4]"
B000009RMT,"[4]"
B000009RUS,"[5]"
B000009TPP,"[5]"
B000009UCM,"[4, 4]"
B000009V0X,"[5]"
B000009XAN,"[4, 4]"
B00000A33A,"[5]"
B00000A37R,"[4, 3, 5]"
B00000ADGU,"[3, 1, 5]"
B00000AE5Q,"[5, 4]"
B00000AE6A,"[5]"
B00000AENM,"[4]"
B00000AENN,"[5, 5, 5, 5, 5, 5, 5, 5]"
B00000AEWG,"[2]"
B00000AF6E,"[5, 3, 3, 2, 5, 3, 5, 5, 4, 5, 4, 4, 5]"
B00000AFBG,"[5, 5]"
B00000AFH7,"[4, 5]"
B00000AFKQ,"[5]"
B00000AFRV,"[5]"
B00000AFTP,"[5, 5, 2]"
B00000AFUF,"[5]"
B00000AG73,"[4, 5, 3, 5, 3, 4]"
B00000AGB0,"[4]"
B00000AGEU,"[5]"
B00000AGFY,"[5]"
B00000AGK8,"[5, 5, 3, 5, 5, 5]"
B00000AGL2,"[5]"
B00000AGMM,"[5, 4]"
B00000AQPZ,"[5]"
B00000ARA5,"[1, 1, 5, 4, 4, 5, 5]"
B00000ARL6,"[2]"
B00000ATH1,"[4, 5]"
B00000AUNE,"[3, 5]"
B00000AW0Z,"[1, 4, 4]"
B00000AWWS,"[5]"
B00000B00J,"[4]"
B00000B177,"[4]"
B00000B2BW,"[4, 5]"
B00000B34M,"[5]"
B00000B3B1,"[5]"
B00000B3L8,"[3]"
B00000B4LJ,"[5, 3]"
B00000B4OW,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
B00000B5XX,"[5]"
B00000B67I,"[4, 1]"
B00000B6AJ,"[1]"
B00000B7BE,"[2]"
B00000B908,"[5]"
